;Lvl;PreEvol;HM;TM;Egg;Tutor;Move;TR;Pokemon
15832;;False;;98;False;False;Skill Swap;;Hatterene
15833;;False;;103;False;False;Substitute;;Hatterene
15834;;False;;109;False;False;Trick;;Hatterene
15835;;False;;111;False;False;Giga Drain;;Hatterene
15836;;False;;114;False;False;Shadow Ball;;Hatterene
15837;;False;;127;False;False;Play Rough;;Hatterene
15838;;False;;130;False;False;Helping Hand;;Hatterene
15839;;False;;132;False;False;Baton Pass;;Hatterene
15840;;False;;138;False;False;Psychic Terrain;;Hatterene
15841;;False;;139;False;False;Misty Terrain;;Hatterene
15842;;False;;152;False;False;Giga Impact;;Hatterene
15843;;False;;161;False;False;Trick Room;;Hatterene
15844;;False;;163;False;False;Hyper Beam;;Hatterene
15845;;False;;171;False;False;Tera Blast;;Hatterene
15846;;False;;;True;False;After You;;Hatterene
15847;;False;;;True;False;Mystical Fire;;Hatterene
15848;;False;;;True;False;Nuzzle;;Hatterene
15849;;False;;;True;False;Quash;;Hatterene
15850;1;False;;;False;False;Confide;;Impidimp
15851;1;False;;;False;False;Fake Out;;Impidimp
15852;4;False;;;False;False;Bite;;Impidimp
15853;8;False;;;False;False;Flatter;;Impidimp
15854;12;False;;03;False;False;Fake Tears;;Impidimp
15855;16;False;;;False;False;Assurance;;Impidimp
15856;20;False;;;False;False;Swagger;;Impidimp
15857;24;False;;;False;False;Sucker Punch;;Impidimp
15858;28;False;;;False;False;Torment;;Impidimp
15859;33;False;;94;False;False;Dark Pulse;;Impidimp
15860;36;False;;140;False;False;Nasty Plot;;Impidimp
15861;40;False;;127;False;False;Play Rough;;Impidimp
15862;44;False;;62;False;False;Foul Play;;Impidimp
15863;;False;;01;False;False;Take Down;;Impidimp
15864;;False;;06;False;False;Scary Face;;Impidimp
15865;;False;;07;False;False;Protect;;Impidimp
15866;;False;;12;False;False;Low Kick;;Impidimp
15867;;False;;18;False;False;Thief;;Impidimp
15868;;False;;20;False;False;Trailblaze;;Impidimp
15869;;False;;22;False;False;Chilling Water;;Impidimp
15870;;False;;25;False;False;Facade;;Impidimp
15871;;False;;37;False;False;Draining Kiss;;Impidimp
15872;;False;;43;False;False;Fling;;Impidimp
15873;;False;;47;False;False;Endure;;Impidimp
15874;;False;;70;False;False;Sleep Talk;;Impidimp
15875;;False;;73;False;False;Drain Punch;;Impidimp
15876;;False;;74;False;False;Reflect;;Impidimp
15877;;False;;75;False;False;Light Screen;;Impidimp
15878;;False;;79;False;False;Dazzling Gleam;;Impidimp
15879;;False;;80;False;False;Metronome;;Impidimp
15880;;False;;82;False;False;Thunder Wave;;Impidimp
15881;;False;;85;False;False;Rest;;Impidimp
15882;;False;;87;False;False;Taunt;;Impidimp
15883;;False;;95;False;False;Leech Life;;Impidimp
15884;;False;;103;False;False;Substitute;;Impidimp
15885;;False;;109;False;False;Trick;;Impidimp
15886;;False;;139;False;False;Misty Terrain;;Impidimp
15887;;False;;171;False;False;Tera Blast;;Impidimp
15888;;False;;;True;False;Parting Shot;;Impidimp
15889;1;False;;;False;False;Bite;;Morgrem
15890;1;False;;;False;False;Confide;;Morgrem
15891;1;False;;;False;False;Fake Out;;Morgrem
15892;1;False;;;False;False;Flatter;;Morgrem
15893;12;False;;03;False;False;Fake Tears;;Morgrem
15894;16;False;;;False;False;Assurance;;Morgrem
15895;20;False;;;False;False;Swagger;;Morgrem
15896;24;False;;;False;False;Sucker Punch;;Morgrem
15897;28;False;;;False;False;Torment;;Morgrem
15898;35;False;;94;False;False;Dark Pulse;;Morgrem
15899;40;False;;140;False;False;Nasty Plot;;Morgrem
15900;46;False;;127;False;False;Play Rough;;Morgrem
15901;52;False;;62;False;False;Foul Play;;Morgrem
15902;;False;;01;False;False;Take Down;;Morgrem
15903;;False;;06;False;False;Scary Face;;Morgrem
15904;;False;;07;False;False;Protect;;Morgrem
15905;;False;;12;False;False;Low Kick;;Morgrem
15906;;False;;18;False;False;Thief;;Morgrem
15907;;False;;20;False;False;Trailblaze;;Morgrem
15908;;False;;22;False;False;Chilling Water;;Morgrem
15909;;False;;25;False;False;Facade;;Morgrem
15910;;False;;37;False;False;Draining Kiss;;Morgrem
15911;;False;;43;False;False;Fling;;Morgrem
15912;;False;;47;False;False;Endure;;Morgrem
15913;;False;;61;False;False;Shadow Claw;;Morgrem
15914;;False;;70;False;False;Sleep Talk;;Morgrem
15915;;False;;73;False;False;Drain Punch;;Morgrem
15916;;False;;74;False;False;Reflect;;Morgrem
15917;;False;;75;False;False;Light Screen;;Morgrem
15918;;False;;79;False;False;Dazzling Gleam;;Morgrem
15919;;False;;80;False;False;Metronome;;Morgrem
15920;;False;;82;False;False;Thunder Wave;;Morgrem
15921;;False;;85;False;False;Rest;;Morgrem
15922;;False;;87;False;False;Taunt;;Morgrem
15923;;False;;92;False;False;Imprison;;Morgrem
15924;;False;;95;False;False;Leech Life;;Morgrem
15925;;False;;103;False;False;Substitute;;Morgrem
15926;;False;;109;False;False;Trick;;Morgrem
15927;;False;;139;False;False;Misty Terrain;;Morgrem
15928;;False;;171;False;False;Tera Blast;;Morgrem
15929;;False;;;True;False;Parting Shot;;Morgrem
15930;1;False;;;False;False;Bite;;Grimmsnarl
15931;1;False;;64;False;False;Bulk Up;;Grimmsnarl
15932;1;False;;;False;False;Confide;;Grimmsnarl
15933;1;False;;;False;False;Fake Out;;Grimmsnarl
15934;1;False;;;False;False;False Surrender;;Grimmsnarl
15935;1;False;;;False;False;Flatter;;Grimmsnarl
15936;12;False;;03;False;False;Fake Tears;;Grimmsnarl
15937;16;False;;;False;False;Assurance;;Grimmsnarl
15938;20;False;;;False;False;Swagger;;Grimmsnarl
15939;24;False;;;False;False;Sucker Punch;;Grimmsnarl
15940;28;False;;;False;False;Torment;;Grimmsnarl
15941;35;False;;94;False;False;Dark Pulse;;Grimmsnarl
15942;40;False;;140;False;False;Nasty Plot;;Grimmsnarl
15943;48;False;;127;False;False;Play Rough;;Grimmsnarl
15944;56;False;;62;False;False;Foul Play;;Grimmsnarl
15945;64;False;;;False;False;Hammer Arm;;Grimmsnarl
15946;;False;;01;False;False;Take Down;;Grimmsnarl
15947;;False;;06;False;False;Scary Face;;Grimmsnarl
15948;;False;;07;False;False;Protect;;Grimmsnarl
15949;;False;;12;False;False;Low Kick;;Grimmsnarl
15950;;False;;18;False;False;Thief;;Grimmsnarl
15951;;False;;20;False;False;Trailblaze;;Grimmsnarl
15952;;False;;22;False;False;Chilling Water;;Grimmsnarl
15953;;False;;25;False;False;Facade;;Grimmsnarl
15954;;False;;37;False;False;Draining Kiss;;Grimmsnarl
15955;;False;;39;False;False;Low Sweep;;Grimmsnarl
15956;;False;;43;False;False;Fling;;Grimmsnarl
15957;;False;;47;False;False;Endure;;Grimmsnarl
15958;;False;;58;False;False;Brick Break;;Grimmsnarl
15959;;False;;61;False;False;Shadow Claw;;Grimmsnarl
15960;;False;;66;False;False;Body Slam;;Grimmsnarl
15961;;False;;67;False;False;Fire Punch;;Grimmsnarl
15962;;False;;68;False;False;Thunder Punch;;Grimmsnarl
15963;;False;;69;False;False;Ice Punch;;Grimmsnarl
15964;;False;;70;False;False;Sleep Talk;;Grimmsnarl
15965;;False;;73;False;False;Drain Punch;;Grimmsnarl
15966;;False;;74;False;False;Reflect;;Grimmsnarl
15967;;False;;75;False;False;Light Screen;;Grimmsnarl
15968;;False;;79;False;False;Dazzling Gleam;;Grimmsnarl
15969;;False;;80;False;False;Metronome;;Grimmsnarl
15970;;False;;82;False;False;Thunder Wave;;Grimmsnarl
15971;;False;;84;False;False;Stomping Tantrum;;Grimmsnarl
15972;;False;;85;False;False;Rest;;Grimmsnarl
15973;;False;;87;False;False;Taunt;;Grimmsnarl
15974;;False;;89;False;False;Body Press;;Grimmsnarl
15975;;False;;92;False;False;Imprison;;Grimmsnarl
15976;;False;;95;False;False;Leech Life;;Grimmsnarl
15977;;False;;103;False;False;Substitute;;Grimmsnarl
15978;;False;;108;False;False;Crunch;;Grimmsnarl
15979;;False;;109;False;False;Trick;;Grimmsnarl
15980;;False;;139;False;False;Misty Terrain;;Grimmsnarl
15981;;False;;152;False;False;Giga Impact;;Grimmsnarl
15982;;False;;158;False;False;Focus Blast;;Grimmsnarl
15983;;False;;163;False;False;Hyper Beam;;Grimmsnarl
15984;;False;;171;False;False;Tera Blast;;Grimmsnarl
15985;;False;;;True;False;Parting Shot;;Grimmsnarl
15986;1;False;;;False;False;Fake Out;;Perrserker
15987;1;False;;;False;False;Growl;;Perrserker
15988;1;False;;;False;False;Hone Claws;;Perrserker
15989;1;False;;104;False;False;Iron Defense;;Perrserker
15990;1;False;;;False;False;Metal Burst;;Perrserker
15991;1;False;;;False;False;Scratch;;Perrserker
15992;12;False;;;False;False;Pay Day;;Perrserker
15993;16;False;;31;False;False;Metal Claw;;Perrserker
15994;20;False;;87;False;False;Taunt;;Perrserker
15995;24;False;;;False;False;Swagger;;Perrserker
15996;31;False;;;False;False;Fury Swipes;;Perrserker
15997;36;False;;;False;False;Screech;;Perrserker
15998;42;False;;;False;False;Slash;;Perrserker
15999;48;False;;;False;False;Metal Sound;;Perrserker
16000;54;False;;;False;False;Thrash;;Perrserker
16001;;False;;01;False;False;Take Down;;Perrserker
16002;;False;;02;False;False;Charm;;Perrserker
16003;;False;;03;False;False;Fake Tears;;Perrserker
16004;;False;;07;False;False;Protect;;Perrserker
16005;;False;;18;False;False;Thief;;Perrserker
16006;;False;;20;False;False;Trailblaze;;Perrserker
16007;;False;;22;False;False;Chilling Water;;Perrserker
16008;;False;;25;False;False;Facade;;Perrserker
16009;;False;;43;False;False;Fling;;Perrserker
16010;;False;;47;False;False;Endure;;Perrserker
16011;;False;;49;False;False;Sunny Day;;Perrserker
16012;;False;;50;False;False;Rain Dance;;Perrserker
16013;;False;;55;False;False;Dig;;Perrserker
16014;;False;;57;False;False;False Swipe;;Perrserker
16015;;False;;58;False;False;Brick Break;;Perrserker
16016;;False;;60;False;False;U-turn;;Perrserker
16017;;False;;61;False;False;Shadow Claw;;Perrserker
16018;;False;;62;False;False;Foul Play;;Perrserker
16019;;False;;66;False;False;Body Slam;;Perrserker
16020;;False;;70;False;False;Sleep Talk;;Perrserker
16021;;False;;71;False;False;Seed Bomb;;Perrserker
16022;;False;;80;False;False;Metronome;;Perrserker
16023;;False;;85;False;False;Rest;;Perrserker
16024;;False;;88;False;False;Swords Dance;;Perrserker
16025;;False;;94;False;False;Dark Pulse;;Perrserker
16026;;False;;99;False;False;Iron Head;;Perrserker
16027;;False;;102;False;False;Gunk Shot;;Perrserker
16028;;False;;103;False;False;Substitute;;Perrserker
16029;;False;;105;False;False;X-Scissor;;Perrserker
16030;;False;;108;False;False;Crunch;;Perrserker
16031;;False;;114;False;False;Shadow Ball;;Perrserker
16032;;False;;116;False;False;Stealth Rock;;Perrserker
16033;;False;;117;False;False;Hyper Voice;;Perrserker
16034;;False;;121;False;False;Heavy Slam;;Perrserker
16035;;False;;126;False;False;Thunderbolt;;Perrserker
16036;;False;;127;False;False;Play Rough;;Perrserker
16037;;False;;128;False;False;Amnesia;;Perrserker
16038;;False;;130;False;False;Helping Hand;;Perrserker
16039;;False;;132;False;False;Baton Pass;;Perrserker
16040;;False;;140;False;False;Nasty Plot;;Perrserker
16041;;False;;152;False;False;Giga Impact;;Perrserker
16042;;False;;163;False;False;Hyper Beam;;Perrserker
16043;;False;;166;False;False;Thunder;;Perrserker
16044;;False;;167;False;False;Close Combat;;Perrserker
16045;;False;;170;False;False;Steel Beam;;Perrserker
16046;;False;;171;False;False;Tera Blast;;Perrserker
16047;;False;;;True;False;Covet;;Perrserker
16048;;False;;;True;False;Curse;;Perrserker
16049;;False;;;True;False;Double-Edge;;Perrserker
16050;;False;;;True;False;Flail;;Perrserker
16051;;False;;;True;False;Night Slash;;Perrserker
16052;;False;;;True;False;Spite;;Perrserker
16053;1;False;;07;False;False;Protect;;Falinks
16054;1;False;;;False;False;Tackle;;Falinks
16055;5;False;;;False;False;Rock Smash;;Falinks
16056;10;False;;;False;False;Focus Energy;;Falinks
16057;15;False;;;False;False;Headbutt;;Falinks
16058;20;False;;64;False;False;Bulk Up;;Falinks
16059;25;False;;47;False;False;Endure;;Falinks
16060;30;False;;134;False;False;Reversal;;Falinks
16061;35;False;;;False;False;First Impression;;Falinks
16062;40;False;;;False;False;No Retreat;;Falinks
16063;45;False;;104;False;False;Iron Defense;;Falinks
16064;50;False;;167;False;False;Close Combat;;Falinks
16065;55;False;;;False;False;Megahorn;;Falinks
16066;60;False;;;False;False;Counter;;Falinks
16067;;False;;01;False;False;Take Down;;Falinks
16068;;False;;04;False;False;Agility;;Falinks
16069;;False;;20;False;False;Trailblaze;;Falinks
16070;;False;;25;False;False;Facade;;Falinks
16071;;False;;36;False;False;Rock Tomb;;Falinks
16072;;False;;49;False;False;Sunny Day;;Falinks
16073;;False;;50;False;False;Rain Dance;;Falinks
16074;;False;;53;False;False;Smart Strike;;Falinks
16075;;False;;57;False;False;False Swipe;;Falinks
16076;;False;;58;False;False;Brick Break;;Falinks
16077;;False;;59;False;False;Zen Headbutt;;Falinks
16078;;False;;66;False;False;Body Slam;;Falinks
16079;;False;;70;False;False;Sleep Talk;;Falinks
16080;;False;;83;False;False;Poison Jab;;Falinks
16081;;False;;85;False;False;Rest;;Falinks
16082;;False;;86;False;False;Rock Slide;;Falinks
16083;;False;;88;False;False;Swords Dance;;Falinks
16084;;False;;89;False;False;Body Press;;Falinks
16085;;False;;99;False;False;Iron Head;;Falinks
16086;;False;;103;False;False;Substitute;;Falinks
16087;;False;;130;False;False;Helping Hand;;Falinks
16088;;False;;152;False;False;Giga Impact;;Falinks
16089;;False;;158;False;False;Focus Blast;;Falinks
16090;;False;;163;False;False;Hyper Beam;;Falinks
16091;;False;;171;False;False;Tera Blast;;Falinks
16092;1;False;;;False;False;Peck;;Pincurchin
16093;1;False;;;False;False;Thunder Shock;;Pincurchin
16094;5;False;;;False;False;Water Gun;;Pincurchin
16095;10;False;;;False;False;Charge;;Pincurchin
16096;15;False;;;False;False;Fury Attack;;Pincurchin
16097;20;False;;;False;False;Spark;;Pincurchin
16098;25;False;;;False;False;Bubble Beam;;Pincurchin
16099;30;False;;;False;False;Recover;;Pincurchin
16100;35;False;;;False;False;Curse;;Pincurchin
16101;40;False;;136;False;False;Electric Terrain;;Pincurchin
16102;45;False;;83;False;False;Poison Jab;;Pincurchin
16103;50;False;;;False;False;Zing Zap;;Pincurchin
16104;55;False;;;False;False;Acupressure;;Pincurchin
16105;60;False;;;False;False;Discharge;;Pincurchin
16106;;False;;01;False;False;Take Down;;Pincurchin
16107;;False;;07;False;False;Protect;;Pincurchin
16108;;False;;22;False;False;Chilling Water;;Pincurchin
16109;;False;;23;False;False;Charge Beam;;Pincurchin
16110;;False;;25;False;False;Facade;;Pincurchin
16111;;False;;29;False;False;Hex;;Pincurchin
16112;;False;;32;False;False;Swift;;Pincurchin
16113;;False;;45;False;False;Venoshock;;Pincurchin
16114;;False;;47;False;False;Endure;;Pincurchin
16115;;False;;50;False;False;Rain Dance;;Pincurchin
16116;;False;;66;False;False;Body Slam;;Pincurchin
16117;;False;;70;False;False;Sleep Talk;;Pincurchin
16118;;False;;72;False;False;Electro Ball;;Pincurchin
16119;;False;;82;False;False;Thunder Wave;;Pincurchin
16120;;False;;85;False;False;Rest;;Pincurchin
16121;;False;;90;False;False;Spikes;;Pincurchin
16122;;False;;91;False;False;Toxic Spikes;;Pincurchin
16123;;False;;103;False;False;Substitute;;Pincurchin
16124;;False;;110;False;False;Liquidation;;Pincurchin
16125;;False;;123;False;False;Surf;;Pincurchin
16126;;False;;126;False;False;Thunderbolt;;Pincurchin
16127;;False;;134;False;False;Reversal;;Pincurchin
16128;;False;;142;False;False;Hydro Pump;;Pincurchin
16129;;False;;147;False;False;Wild Charge;;Pincurchin
16130;;False;;152;False;False;Giga Impact;;Pincurchin
16131;;False;;163;False;False;Hyper Beam;;Pincurchin
16132;;False;;166;False;False;Thunder;;Pincurchin
16133;;False;;171;False;False;Tera Blast;;Pincurchin
16134;;False;;;True;False;Memento;;Pincurchin
16135;;False;;;True;False;Sucker Punch;;Pincurchin
16136;1;False;;;False;False;Powder Snow;;Snom
16137;1;False;;15;False;False;Struggle Bug;;Snom
16138;;False;;07;False;False;Protect;;Snom
16139;;False;;21;False;False;Pounce;;Snom
16140;;False;;25;False;False;Facade;;Snom
16141;;False;;34;False;False;Icy Wind;;Snom
16142;;False;;70;False;False;Sleep Talk;;Snom
16143;;False;;85;False;False;Rest;;Snom
16144;;False;;103;False;False;Substitute;;Snom
16145;;False;;162;False;False;Bug Buzz;;Snom
16146;;False;;171;False;False;Tera Blast;;Snom
16147;;False;;;True;False;Bug Bite;;Snom
16148;;False;;;True;False;Fairy Wind;;Snom
16149;;False;;;True;False;Mirror Coat;;Snom
16150;1;False;;;False;False;Attract;;Frosmoth
16151;1;False;;130;False;False;Helping Hand;;Frosmoth
16152;1;False;;;False;False;Powder Snow;;Frosmoth
16153;1;False;;15;False;False;Struggle Bug;;Frosmoth
16154;4;False;;;False;False;Stun Spore;;Frosmoth
16155;8;False;;;False;False;Infestation;;Frosmoth
16156;12;False;;;False;False;Mist;;Frosmoth
16157;16;False;;;False;False;Defog;;Frosmoth
16158;21;False;;;False;False;Feather Dance;;Frosmoth
16159;24;False;;;False;False;Aurora Beam;;Frosmoth
16160;28;False;;52;False;False;Snowscape;;Frosmoth
16161;32;False;;162;False;False;Bug Buzz;;Frosmoth
16162;36;False;;;False;False;Aurora Veil;;Frosmoth
16163;40;False;;143;False;False;Blizzard;;Frosmoth
16164;44;False;;113;False;False;Tailwind;;Frosmoth
16165;48;False;;;False;False;Wide Guard;;Frosmoth
16166;52;False;;;False;False;Quiver Dance;;Frosmoth
16167;;False;;01;False;False;Take Down;;Frosmoth
16168;;False;;07;False;False;Protect;;Frosmoth
16169;;False;;14;False;False;Acrobatics;;Frosmoth
16170;;False;;21;False;False;Pounce;;Frosmoth
16171;;False;;25;False;False;Facade;;Frosmoth
16172;;False;;32;False;False;Swift;;Frosmoth
16173;;False;;34;False;False;Icy Wind;;Frosmoth
16174;;False;;46;False;False;Avalanche;;Frosmoth
16175;;False;;47;False;False;Endure;;Frosmoth
16176;;False;;60;False;False;U-turn;;Frosmoth
16177;;False;;65;False;False;Air Slash;;Frosmoth
16178;;False;;70;False;False;Sleep Talk;;Frosmoth
16179;;False;;74;False;False;Reflect;;Frosmoth
16180;;False;;75;False;False;Light Screen;;Frosmoth
16181;;False;;79;False;False;Dazzling Gleam;;Frosmoth
16182;;False;;85;False;False;Rest;;Frosmoth
16183;;False;;92;False;False;Imprison;;Frosmoth
16184;;False;;95;False;False;Leech Life;;Frosmoth
16185;;False;;103;False;False;Substitute;;Frosmoth
16186;;False;;111;False;False;Giga Drain;;Frosmoth
16187;;False;;124;False;False;Ice Spinner;;Frosmoth
16188;;False;;127;False;False;Play Rough;;Frosmoth
16189;;False;;129;False;False;Calm Mind;;Frosmoth
16190;;False;;135;False;False;Ice Beam;;Frosmoth
16191;;False;;152;False;False;Giga Impact;;Frosmoth
16192;;False;;160;False;False;Hurricane;;Frosmoth
16193;;False;;163;False;False;Hyper Beam;;Frosmoth
16194;;False;;171;False;False;Tera Blast;;Frosmoth
16195;;False;;;True;False;Bug Bite;;Frosmoth
16196;;False;;;True;False;Fairy Wind;;Frosmoth
16197;;False;;;True;False;Mirror Coat;;Frosmoth
16198;1;False;;;False;False;Block;;Stonjourner
16199;1;False;;;False;False;Rock Throw;;Stonjourner
16200;6;False;;;False;False;Rock Polish;;Stonjourner
16201;12;False;;36;False;False;Rock Tomb;;Stonjourner
16202;18;False;;;False;False;Gravity;;Stonjourner
16203;24;False;;;False;False;Stomp;;Stonjourner
16204;30;False;;116;False;False;Stealth Rock;;Stonjourner
